[ml]	pH	L_titrant	sim	wt
0	6.118	0	1	1
0.05	6.111	5e-05	1	1
0.1	6.506	1e-04	1	1
0.15	7.551	0.00015	1	1
0.2	9.014	2e-04	1	1
0.25	9.593	0.00025	1	1
0.3	9.94	3e-04	1	1
0.35	10.209	0.00035	1	1
0.4	10.403	4e-04	1	1
0.45	10.567	0.00045	1	1
0.5	10.686	5e-04	1	1
0.55	10.797	0.00055	1	1
0.6	10.88	6e-04	1	1
0.65	10.985	0.00065	1	1
0.7	11.045	7e-04	1	1
