[ml]	pH	L_titrant	sim	wt
0	6.171	0	1	1
0.05	6.539	5e-05	1	1
0.1	7.215	1e-04	1	1
0.15	7.672	0.00015	1	1
0.2	8.761	2e-04	1	1
0.25	8.963	0.00025	1	1
0.3	9.143	3e-04	1	1
0.35	9.85	0.00035	1	1
0.4	9.958	4e-04	1	1
0.45	10.1	0.00045	1	1
0.5	10.423	5e-04	1	1
0.55	10.497	0.00055	1	1
0.6	10.6	6e-04	1	1
0.65	10.762	0.00065	1	1
0.7	10.827	7e-04	1	1
0.75	10.894	0.00075	1	1
0.8	10.983	8e-04	1	1
0.85	11.039	0.00085	1	1
