[ml]	pH	L_titrant	sim	wt
0	6.168	0	1	1
0.05	6.182	5e-05	1	1
0.1	7.64	1e-04	1	1
0.15	9.07	0.00015	1	1
0.2	9.481	2e-04	1	1
0.25	9.863	0.00025	1	1
0.3	10.16	3e-04	1	1
0.35	10.372	0.00035	1	1
0.4	10.528	4e-04	1	1
0.45	10.656	0.00045	1	1
0.5	10.769	5e-04	1	1
0.55	10.854	0.00055	1	1
0.6	10.939	6e-04	1	1
0.65	11.002	0.00065	1	1
