[ml]	pH	L_titrant	sim	wt
0	6.267	0	1	1
0.05	6.451	5e-05	1	1
0.1	8.65	1e-04	1	1
0.15	9.381	0.00015	1	1
0.2	9.792	2e-04	1	1
0.25	10.075	0.00025	1	1
0.3	10.302	3e-04	1	1
0.35	10.472	0.00035	1	1
0.4	10.599	4e-04	1	1
0.45	10.719	0.00045	1	1
0.5	10.811	5e-04	1	1
0.55	10.896	0.00055	1	1
0.6	10.967	6e-04	1	1
0.65	11.024	0.00065	1	1
