[ml]	pH	L_titrant	sim	wt
0	6.013	0	1	1
0.05	6.013	5e-05	1	1
0.1	5.207	1e-04	1	1
0.15	4.564	0.00015	1	1
0.2	4.468	2e-04	1	1
0.25	4.283	0.00025	1	1
0.3	4.121	3e-04	1	1
0.35	3.956	0.00035	1	1
0.4	3.799	4e-04	1	1
0.45	3.681	0.00045	1	1
0.5	3.564	5e-04	1	1
0.55	3.459	0.00055	1	1
0.6	3.367	6e-04	1	1
0.65	3.285	0.00065	1	1
0.7	3.212	7e-04	1	1
0.75	3.139	0.00075	1	1
0.8	3.08	8e-04	1	1
0.85	3.021	0.00085	1	1
0.9	2.977	9e-04	1	1
