[ml]	pH	L_titrant	sim	wt
0	6.127	0	1	1
0.05	5.358	5e-05	1	1
0.1	4.63	1e-04	1	1
0.15	4.282	0.00015	1	1
0.2	4.007	2e-04	1	1
0.25	3.801	0.00025	1	1
0.3	3.639	3e-04	1	1
0.35	3.493	0.00035	1	1
0.4	3.374	4e-04	1	1
0.45	3.271	0.00045	1	1
0.5	3.205	5e-04	1	1
0.55	3.124	0.00055	1	1
0.6	3.05	6e-04	1	1
0.65	2.991	0.00065	1	1
