[ml]	pH	L_titrant	sim	wt
0	6.356	0	1	1
0.05	6.356	5e-05	1	1
0.1	8.137	1e-04	1	1
0.15	9.362	0.00015	1	1
0.2	9.672	2e-04	1	1
0.25	9.889	0.00025	1	1
0.3	10.06	3e-04	1	1
0.35	10.202	0.00035	1	1
0.4	10.331	4e-04	1	1
0.45	10.459	0.00045	1	1
0.5	10.578	5e-04	1	1
0.55	10.687	0.00055	1	1
0.6	10.786	6e-04	1	1
0.65	10.872	0.00065	1	1
0.7	10.949	7e-04	1	1
0.75	11.014	0.00075	1	1
