[ml]	pH	L_titrant	sim	wt
0	6.148	0	1	1
0.05	6.805	5e-05	1	1
0.1	8.383	1e-04	1	1
0.15	9.537	0.00015	1	1
0.2	9.97	2e-04	1	1
0.25	10.268	0.00025	1	1
0.3	10.477	3e-04	1	1
0.35	10.621	0.00035	1	1
0.4	10.746	4e-04	1	1
0.45	10.864	0.00045	1	1
0.5	10.955	5e-04	1	1
0.55	11.03	0.00055	1	1
