[ml]	pH	L_titrant	sim	wt
0	6.075	0	1	1
0.05	5.129	5e-05	1	1
0.1	4.321	1e-04	1	1
0.15	3.774	0.00015	1	1
0.2	3.517	2e-04	1	1
0.25	3.327	0.00025	1	1
0.3	3.19	3e-04	1	1
0.35	3.07	0.00035	1	1
0.4	2.985	4e-04	1	1
