[ml]	pH	L_titrant	sim	wt
0	6.399	0	1	1
0.05	6.385	5e-05	1	1
0.1	7.326	1e-04	1	1
0.15	8.878	0.00015	1	1
0.2	9.561	2e-04	1	1
0.25	9.818	0.00025	1	1
0.3	9.989	3e-04	1	1
0.35	10.127	0.00035	1	1
0.4	10.245	4e-04	1	1
0.45	10.373	0.00045	1	1
0.5	10.516	5e-04	1	1
0.55	10.615	0.00055	1	1
0.6	10.715	6e-04	1	1
0.65	10.786	0.00065	1	1
0.7	10.843	7e-04	1	1
0.75	10.899	0.00075	1	1
0.8	10.943	8e-04	1	1
0.85	10.986	0.00085	1	1
0.9	11.029	9e-04	1	1
